id,order_number,order_date,payment_type,amount,customer_id,status
8190,ORD-2024-008190,2024-08-07,bank_transfer,1395.88,CUST-1418,cancelled
8191,ORD-2024-008191,2024-12-02,paypal,1306.81,CUST-1807,pending
8192,ORD-2024-008192,2024-07-02,apple_pay,1440.78,CUST-1882,completed
8193,ORD-2024-008193,2024-12-14,apple_pay,1544.02,CUST-5347,pending
8194,ORD-2024-008194,2024-08-07,debit_card,1947.6,CUST-4241,processing
8195,ORD-2024-008195,2024-10-09,apple_pay,758.19,CUST-9360,processing
8196,ORD-2024-008196,2024-07-10,credit_card,503.58,CUST-7702,cancelled
8197,ORD-2024-008197,2024-07-17,credit_card,24.4,CUST-7640,pending
8198,ORD-2024-008198,2024-03-19,apple_pay,671.5,CUST-7216,processing
8199,ORD-2024-008199,2024-01-20,bank_transfer,915.63,CUST-7178,refunded
8200,ORD-2024-008200,2024-08-26,paypal,1066.5,CUST-6763,processing
8201,ORD-2024-008201,2024-07-21,credit_card,645.94,CUST-9577,completed
8202,ORD-2024-008202,2024-04-11,apple_pay,518.28,CUST-9337,pending
8203,ORD-2024-008203,2024-06-07,paypal,1293.7,CUST-2946,processing
8204,ORD-2024-008204,2024-08-05,apple_pay,926.94,CUST-9860,refunded
8205,ORD-2024-008205,2024-11-14,bank_transfer,1699.27,CUST-9008,processing
8206,ORD-2024-008206,2024-06-20,bank_transfer,1847.37,CUST-7516,processing
8207,ORD-2024-008207,2024-01-23,bank_transfer,391.27,CUST-8299,refunded
8208,ORD-2024-008208,2024-01-29,debit_card,1036.22,CUST-1099,completed
8209,ORD-2024-008209,2024-07-06,paypal,376.19,CUST-4156,completed
8210,ORD-2024-008210,2024-01-18,apple_pay,990.91,CUST-1049,processing
8211,ORD-2024-008211,2024-07-15,bank_transfer,1007.7,CUST-6861,cancelled
8212,ORD-2024-008212,2024-07-15,debit_card,446.09,CUST-6409,completed
8213,ORD-2024-008213,2024-08-31,debit_card,186.11,CUST-4261,refunded
8214,ORD-2024-008214,2024-07-04,paypal,575.54,CUST-9944,pending
8215,ORD-2024-008215,2024-11-21,credit_card,1881.53,CUST-5595,completed
8216,ORD-2024-008216,2024-03-25,paypal,426.35,CUST-3400,cancelled
8217,ORD-2024-008217,2024-06-30,bank_transfer,555.67,CUST-8105,processing
8218,ORD-2024-008218,2024-07-16,apple_pay,581.59,CUST-5196,completed
8219,ORD-2024-008219,2024-02-06,credit_card,1977.41,CUST-4231,processing
8220,ORD-2024-008220,2024-10-25,paypal,917.83,CUST-4720,refunded
8221,ORD-2024-008221,2024-10-12,paypal,709.01,CUST-3685,processing
8222,ORD-2024-008222,2024-08-06,credit_card,180.03,CUST-2577,pending
8223,ORD-2024-008223,2024-05-24,bank_transfer,1961.38,CUST-8996,completed
8224,ORD-2024-008224,2024-04-15,debit_card,521.24,CUST-3397,cancelled
8225,ORD-2024-008225,2024-03-04,apple_pay,1823.19,CUST-9730,processing
8226,ORD-2024-008226,2024-05-31,apple_pay,285.2,CUST-4983,processing
8227,ORD-2024-008227,2024-11-02,credit_card,88.2,CUST-5410,refunded
8228,ORD-2024-008228,2024-11-05,paypal,634.82,CUST-4520,processing
8229,ORD-2024-008229,2024-08-25,bank_transfer,132.69,CUST-2752,pending
8230,ORD-2024-008230,2024-06-24,bank_transfer,552.9,CUST-2083,pending
8231,ORD-2024-008231,2024-01-25,apple_pay,1513.51,CUST-2175,pending
8232,ORD-2024-008232,2024-01-16,debit_card,493.28,CUST-5735,pending
8233,ORD-2024-008233,2024-04-19,debit_card,345.58,CUST-2707,processing
8234,ORD-2024-008234,2024-10-04,credit_card,851.27,CUST-4866,refunded
8235,ORD-2024-008235,2024-02-11,credit_card,1209.82,CUST-1089,completed
8236,ORD-2024-008236,2024-01-23,paypal,1724.06,CUST-2963,refunded
8237,ORD-2024-008237,2024-07-26,debit_card,1801.49,CUST-2092,cancelled
8238,ORD-2024-008238,2024-03-17,bank_transfer,1207.06,CUST-4826,processing
8239,ORD-2024-008239,2024-06-02,bank_transfer,1752.11,CUST-3291,refunded
8240,ORD-2024-008240,2024-09-01,paypal,1781.94,CUST-5560,processing
8241,ORD-2024-008241,2024-11-01,bank_transfer,1987.44,CUST-4101,refunded
8242,ORD-2024-008242,2024-08-11,bank_transfer,1959.1,CUST-6388,pending
8243,ORD-2024-008243,2024-06-18,debit_card,234.16,CUST-6134,completed
8244,ORD-2024-008244,2024-08-04,debit_card,1951.1,CUST-2141,processing
8245,ORD-2024-008245,2024-04-30,bank_transfer,1004.99,CUST-1113,pending
8246,ORD-2024-008246,2024-03-26,debit_card,1244.38,CUST-9149,cancelled
8247,ORD-2024-008247,2024-09-06,credit_card,391.86,CUST-2903,pending
8248,ORD-2024-008248,2024-04-26,bank_transfer,1279.9,CUST-3413,completed
8249,ORD-2024-008249,2024-05-31,apple_pay,1656.96,CUST-6224,cancelled
8250,ORD-2024-008250,2024-06-04,apple_pay,406.3,CUST-1564,pending
8251,ORD-2024-008251,2024-11-15,bank_transfer,158.13,CUST-3062,processing
8252,ORD-2024-008252,2024-12-23,bank_transfer,468.15,CUST-3004,cancelled
8253,ORD-2024-008253,2024-03-29,credit_card,1598.1,CUST-6841,refunded
8254,ORD-2024-008254,2024-08-29,bank_transfer,1151.93,CUST-2922,cancelled
8255,ORD-2024-008255,2024-08-11,credit_card,787.79,CUST-9860,completed
8256,ORD-2024-008256,2024-03-20,apple_pay,847.13,CUST-5357,completed
8257,ORD-2024-008257,2024-08-08,bank_transfer,1353.14,CUST-5893,completed
8258,ORD-2024-008258,2024-04-21,paypal,1791.6,CUST-6020,pending
8259,ORD-2024-008259,2024-05-25,paypal,858.53,CUST-9871,pending
8260,ORD-2024-008260,2024-06-02,paypal,1318.23,CUST-4672,cancelled
8261,ORD-2024-008261,2024-07-02,apple_pay,1963.96,CUST-3294,cancelled
8262,ORD-2024-008262,2024-11-14,debit_card,1120.36,CUST-1960,pending
8263,ORD-2024-008263,2024-03-02,apple_pay,1962.27,CUST-3977,cancelled
8264,ORD-2024-008264,2024-03-25,debit_card,921.69,CUST-6280,pending
8265,ORD-2024-008265,2024-05-18,debit_card,841.5,CUST-7286,processing
8266,ORD-2024-008266,2024-06-16,debit_card,725.2,CUST-2720,completed
8267,ORD-2024-008267,2024-01-04,apple_pay,1309.26,CUST-2138,cancelled
8268,ORD-2024-008268,2024-08-14,bank_transfer,1073.81,CUST-8397,cancelled
8269,ORD-2024-008269,2024-05-22,paypal,363.55,CUST-2776,completed
8270,ORD-2024-008270,2024-02-28,bank_transfer,598.91,CUST-3858,cancelled
8271,ORD-2024-008271,2024-10-09,bank_transfer,268.16,CUST-3952,refunded
8272,ORD-2024-008272,2024-11-01,paypal,1964.56,CUST-8528,cancelled
8273,ORD-2024-008273,2024-10-16,apple_pay,831.87,CUST-4620,cancelled
8274,ORD-2024-008274,2024-01-27,paypal,1355.09,CUST-4603,cancelled
8275,ORD-2024-008275,2024-01-05,apple_pay,386.98,CUST-3442,pending
8276,ORD-2024-008276,2024-01-17,apple_pay,820.86,CUST-2517,refunded
8277,ORD-2024-008277,2024-07-14,debit_card,1610.53,CUST-4510,cancelled
8278,ORD-2024-008278,2024-07-20,apple_pay,1353.48,CUST-1991,processing
8279,ORD-2024-008279,2024-10-21,credit_card,1518.63,CUST-9482,refunded
8280,ORD-2024-008280,2024-04-07,debit_card,1887.47,CUST-5678,pending
8281,ORD-2024-008281,2024-03-28,debit_card,578.67,CUST-8672,cancelled
8282,ORD-2024-008282,2024-09-19,apple_pay,1347.2,CUST-5913,refunded
8283,ORD-2024-008283,2024-10-15,bank_transfer,950.01,CUST-1188,refunded
8284,ORD-2024-008284,2024-12-21,credit_card,543.84,CUST-1814,refunded
8285,ORD-2024-008285,2024-05-18,paypal,1922.76,CUST-7508,cancelled
8286,ORD-2024-008286,2024-07-02,credit_card,1418.14,CUST-6016,refunded
8287,ORD-2024-008287,2024-07-14,debit_card,1915.58,CUST-5036,completed
8288,ORD-2024-008288,2024-06-25,credit_card,513.42,CUST-2226,cancelled
8289,ORD-2024-008289,2024-07-14,debit_card,997.37,CUST-4235,processing
8290,ORD-2024-008290,2024-06-25,paypal,514.33,CUST-6907,completed
8291,ORD-2024-008291,2024-10-01,paypal,530.96,CUST-4336,processing
8292,ORD-2024-008292,2024-06-03,debit_card,1567.02,CUST-5944,processing
8293,ORD-2024-008293,2024-08-15,paypal,491.35,CUST-3160,completed
8294,ORD-2024-008294,2024-09-24,apple_pay,736.33,CUST-5654,pending
8295,ORD-2024-008295,2024-03-02,apple_pay,894.49,CUST-4370,refunded
8296,ORD-2024-008296,2024-03-05,paypal,276.18,CUST-4088,completed
8297,ORD-2024-008297,2024-02-28,apple_pay,1146.39,CUST-4379,completed
8298,ORD-2024-008298,2024-09-26,credit_card,1444.2,CUST-9333,refunded
8299,ORD-2024-008299,2024-05-25,bank_transfer,950.28,CUST-1043,pending
8300,ORD-2024-008300,2024-09-05,apple_pay,1959.82,CUST-6358,pending
8301,ORD-2024-008301,2024-01-29,debit_card,879.21,CUST-9939,cancelled
8302,ORD-2024-008302,2024-08-14,bank_transfer,579.11,CUST-5998,completed
8303,ORD-2024-008303,2024-09-23,bank_transfer,49.4,CUST-4720,processing
8304,ORD-2024-008304,2024-09-11,bank_transfer,501.16,CUST-4290,processing
8305,ORD-2024-008305,2024-02-07,apple_pay,810.9,CUST-4762,processing
8306,ORD-2024-008306,2024-02-23,bank_transfer,978.68,CUST-2220,processing
8307,ORD-2024-008307,2024-06-14,bank_transfer,144.3,CUST-9716,cancelled
8308,ORD-2024-008308,2024-05-23,debit_card,1856.23,CUST-2186,cancelled
8309,ORD-2024-008309,2024-10-19,apple_pay,1447.46,CUST-6655,processing
8310,ORD-2024-008310,2024-09-18,bank_transfer,1513.96,CUST-3527,refunded
8311,ORD-2024-008311,2024-07-14,paypal,1318.66,CUST-9865,refunded
8312,ORD-2024-008312,2024-08-09,paypal,1929.77,CUST-5101,pending
8313,ORD-2024-008313,2024-09-02,apple_pay,1331.32,CUST-3466,pending
8314,ORD-2024-008314,2024-08-18,apple_pay,1360.35,CUST-1090,refunded
8315,ORD-2024-008315,2024-05-21,paypal,121.42,CUST-8239,pending
8316,ORD-2024-008316,2024-04-02,bank_transfer,1417.1,CUST-4264,refunded
8317,ORD-2024-008317,2024-12-30,credit_card,38.81,CUST-2307,pending
8318,ORD-2024-008318,2024-05-15,apple_pay,225.11,CUST-2120,processing
8319,ORD-2024-008319,2024-10-25,apple_pay,339.41,CUST-6919,pending
8320,ORD-2024-008320,2024-06-23,debit_card,1121.08,CUST-1369,refunded
8321,ORD-2024-008321,2024-01-09,debit_card,800.5,CUST-7741,pending
8322,ORD-2024-008322,2024-03-29,bank_transfer,1864.41,CUST-8199,processing
8323,ORD-2024-008323,2024-01-03,bank_transfer,379.54,CUST-7573,completed
8324,ORD-2024-008324,2024-09-17,credit_card,1563.97,CUST-3540,cancelled
8325,ORD-2024-008325,2024-12-26,paypal,872.61,CUST-4790,pending
8326,ORD-2024-008326,2024-03-31,credit_card,392.79,CUST-1032,completed
8327,ORD-2024-008327,2024-06-19,credit_card,1638.82,CUST-3904,cancelled
8328,ORD-2024-008328,2024-06-08,debit_card,272.88,CUST-7957,cancelled
8329,ORD-2024-008329,2024-08-09,credit_card,784.81,CUST-3273,pending
8330,ORD-2024-008330,2024-11-21,apple_pay,1276.15,CUST-4254,pending
8331,ORD-2024-008331,2024-06-29,bank_transfer,206.08,CUST-7235,cancelled
8332,ORD-2024-008332,2024-06-20,paypal,1476.29,CUST-9995,refunded
8333,ORD-2024-008333,2024-11-23,bank_transfer,1104.06,CUST-5067,refunded
8334,ORD-2024-008334,2024-02-22,credit_card,1957.33,CUST-6405,completed
8335,ORD-2024-008335,2024-09-30,paypal,223.21,CUST-7994,refunded
8336,ORD-2024-008336,2024-10-28,debit_card,1408.77,CUST-2907,pending
8337,ORD-2024-008337,2024-01-05,paypal,164.94,CUST-2079,processing
8338,ORD-2024-008338,2024-02-06,credit_card,327.45,CUST-9427,completed
8339,ORD-2024-008339,2024-08-06,apple_pay,1801.97,CUST-5286,refunded
8340,ORD-2024-008340,2024-04-08,debit_card,1162.77,CUST-6561,processing
8341,ORD-2024-008341,2024-02-05,bank_transfer,1440.87,CUST-8035,processing
8342,ORD-2024-008342,2024-09-27,credit_card,1818.53,CUST-2897,processing
8343,ORD-2024-008343,2024-09-26,bank_transfer,37.63,CUST-9511,refunded
8344,ORD-2024-008344,2024-09-18,debit_card,1835.36,CUST-8230,pending
8345,ORD-2024-008345,2024-04-07,bank_transfer,1809.6,CUST-3061,refunded
8346,ORD-2024-008346,2024-05-20,apple_pay,164.93,CUST-4241,refunded
8347,ORD-2024-008347,2024-06-21,debit_card,1348.85,CUST-5008,cancelled
8348,ORD-2024-008348,2024-06-26,credit_card,186.74,CUST-9258,refunded
8349,ORD-2024-008349,2024-04-16,debit_card,1248.01,CUST-1229,processing
8350,ORD-2024-008350,2024-01-12,debit_card,1706.26,CUST-8142,pending
8351,ORD-2024-008351,2024-01-20,apple_pay,1600.52,CUST-9519,refunded
8352,ORD-2024-008352,2024-12-07,paypal,800.11,CUST-5220,cancelled
8353,ORD-2024-008353,2024-07-15,apple_pay,1240.9,CUST-2663,refunded
8354,ORD-2024-008354,2024-07-14,paypal,1877.71,CUST-5723,cancelled
8355,ORD-2024-008355,2024-01-11,debit_card,512.51,CUST-5486,pending
8356,ORD-2024-008356,2024-04-28,bank_transfer,1412.58,CUST-5670,pending
8357,ORD-2024-008357,2024-07-05,credit_card,1915.12,CUST-9250,completed
8358,ORD-2024-008358,2024-08-09,apple_pay,413.2,CUST-9985,refunded
8359,ORD-2024-008359,2024-09-02,bank_transfer,1196.42,CUST-2248,completed
8360,ORD-2024-008360,2024-05-02,paypal,988.15,CUST-4985,processing
8361,ORD-2024-008361,2024-07-23,debit_card,1873.98,CUST-1627,cancelled
8362,ORD-2024-008362,2024-09-19,credit_card,578.52,CUST-5671,pending
8363,ORD-2024-008363,2024-02-12,debit_card,904.91,CUST-3851,pending
8364,ORD-2024-008364,2024-11-17,bank_transfer,1966.07,CUST-6615,cancelled
8365,ORD-2024-008365,2024-10-22,apple_pay,1793.42,CUST-8517,completed
8366,ORD-2024-008366,2024-01-05,bank_transfer,1785.29,CUST-9106,processing
8367,ORD-2024-008367,2024-12-23,bank_transfer,1454.39,CUST-5346,pending
8368,ORD-2024-008368,2024-01-12,paypal,306.53,CUST-5528,processing
8369,ORD-2024-008369,2024-12-10,credit_card,78.96,CUST-7005,cancelled
8370,ORD-2024-008370,2024-07-04,apple_pay,99.26,CUST-4392,cancelled
8371,ORD-2024-008371,2024-01-31,paypal,335.33,CUST-5646,cancelled
8372,ORD-2024-008372,2024-01-02,debit_card,1508.72,CUST-5168,completed
8373,ORD-2024-008373,2024-06-12,apple_pay,434.66,CUST-2328,processing
8374,ORD-2024-008374,2024-07-18,bank_transfer,1081.67,CUST-6644,pending
8375,ORD-2024-008375,2024-08-22,bank_transfer,902.56,CUST-7088,completed
8376,ORD-2024-008376,2024-05-02,debit_card,1774.95,CUST-3798,pending
8377,ORD-2024-008377,2024-07-18,paypal,1026.66,CUST-2145,cancelled
8378,ORD-2024-008378,2024-10-06,debit_card,870.22,CUST-1984,completed
8379,ORD-2024-008379,2024-06-23,credit_card,1009.64,CUST-8513,cancelled
8380,ORD-2024-008380,2024-04-22,credit_card,57.95,CUST-5892,processing
8381,ORD-2024-008381,2024-01-19,credit_card,1517.45,CUST-9526,pending
8382,ORD-2024-008382,2024-04-06,paypal,193.61,CUST-3269,completed
8383,ORD-2024-008383,2024-08-28,paypal,620.98,CUST-7482,processing
8384,ORD-2024-008384,2024-12-04,apple_pay,60.58,CUST-9889,pending
8385,ORD-2024-008385,2024-12-20,debit_card,1188.92,CUST-4429,cancelled
8386,ORD-2024-008386,2024-04-28,debit_card,726.1,CUST-4456,cancelled
8387,ORD-2024-008387,2024-12-01,credit_card,504.25,CUST-4156,refunded
8388,ORD-2024-008388,2024-01-09,paypal,250.36,CUST-6416,completed
8389,ORD-2024-008389,2024-01-13,paypal,804.34,CUST-8261,cancelled
8390,ORD-2024-008390,2024-06-26,apple_pay,870.58,CUST-4078,completed
8391,ORD-2024-008391,2024-04-27,bank_transfer,1164.65,CUST-5873,cancelled
8392,ORD-2024-008392,2024-01-29,apple_pay,809.06,CUST-9567,completed
8393,ORD-2024-008393,2024-11-23,debit_card,1608.79,CUST-4246,refunded
8394,ORD-2024-008394,2024-05-04,debit_card,899.96,CUST-8375,completed
8395,ORD-2024-008395,2024-12-16,apple_pay,250.25,CUST-3136,refunded
8396,ORD-2024-008396,2024-11-19,bank_transfer,964.97,CUST-8519,completed
8397,ORD-2024-008397,2024-12-16,debit_card,329.69,CUST-3261,refunded
8398,ORD-2024-008398,2024-09-04,credit_card,1791.51,CUST-8443,cancelled
8399,ORD-2024-008399,2024-02-19,apple_pay,1983.59,CUST-9855,pending
8400,ORD-2024-008400,2024-11-24,apple_pay,333.87,CUST-1211,pending
8401,ORD-2024-008401,2024-12-27,debit_card,1886.88,CUST-4778,processing
8402,ORD-2024-008402,2024-02-21,credit_card,1356.26,CUST-3523,completed
8403,ORD-2024-008403,2024-08-16,debit_card,626.21,CUST-5130,refunded
8404,ORD-2024-008404,2024-09-25,bank_transfer,557.85,CUST-8267,refunded
8405,ORD-2024-008405,2024-03-31,paypal,1121.32,CUST-1331,refunded
8406,ORD-2024-008406,2024-12-26,debit_card,481.4,CUST-9468,completed
8407,ORD-2024-008407,2024-01-31,paypal,1615.48,CUST-6848,pending
8408,ORD-2024-008408,2024-01-11,apple_pay,1378.77,CUST-1246,pending
8409,ORD-2024-008409,2024-03-16,paypal,1007.77,CUST-8024,processing
8410,ORD-2024-008410,2024-08-24,debit_card,252.94,CUST-5907,refunded
8411,ORD-2024-008411,2024-09-22,debit_card,1962.65,CUST-1519,refunded
8412,ORD-2024-008412,2024-03-17,apple_pay,702.09,CUST-9149,cancelled
8413,ORD-2024-008413,2024-09-02,credit_card,427.74,CUST-1246,pending
8414,ORD-2024-008414,2024-09-06,bank_transfer,956.86,CUST-4706,refunded
8415,ORD-2024-008415,2024-03-27,paypal,1000.82,CUST-4148,completed
8416,ORD-2024-008416,2024-10-07,credit_card,1109.53,CUST-5792,completed
8417,ORD-2024-008417,2024-07-09,debit_card,1892.76,CUST-8938,cancelled
8418,ORD-2024-008418,2024-08-10,paypal,473.41,CUST-6843,cancelled
8419,ORD-2024-008419,2024-04-18,credit_card,301.66,CUST-7729,refunded
8420,ORD-2024-008420,2024-08-29,paypal,50.15,CUST-9044,refunded
8421,ORD-2024-008421,2024-07-01,bank_transfer,1093.0,CUST-6064,pending
8422,ORD-2024-008422,2024-12-11,credit_card,1439.48,CUST-9198,cancelled
8423,ORD-2024-008423,2024-05-01,bank_transfer,1896.49,CUST-3781,refunded
8424,ORD-2024-008424,2024-02-26,bank_transfer,1319.3,CUST-6106,completed
8425,ORD-2024-008425,2024-10-26,credit_card,850.12,CUST-1313,processing
8426,ORD-2024-008426,2024-10-09,debit_card,1318.97,CUST-3398,completed
8427,ORD-2024-008427,2024-06-17,bank_transfer,1457.24,CUST-9888,cancelled
8428,ORD-2024-008428,2024-03-13,apple_pay,1510.92,CUST-8149,cancelled
8429,ORD-2024-008429,2024-04-07,paypal,402.47,CUST-9619,cancelled
8430,ORD-2024-008430,2024-04-18,debit_card,945.32,CUST-5972,pending
8431,ORD-2024-008431,2024-11-03,credit_card,177.76,CUST-3363,processing
8432,ORD-2024-008432,2024-07-03,credit_card,1604.65,CUST-5811,cancelled
8433,ORD-2024-008433,2024-06-11,paypal,1884.86,CUST-6857,completed
8434,ORD-2024-008434,2024-12-29,debit_card,31.63,CUST-6869,cancelled
8435,ORD-2024-008435,2024-07-30,credit_card,935.01,CUST-3863,completed
8436,ORD-2024-008436,2024-08-03,paypal,1896.72,CUST-6298,pending
8437,ORD-2024-008437,2024-11-12,bank_transfer,533.68,CUST-2342,refunded
8438,ORD-2024-008438,2024-12-26,bank_transfer,1497.07,CUST-8440,pending
8439,ORD-2024-008439,2024-05-02,apple_pay,310.46,CUST-5664,pending
8440,ORD-2024-008440,2024-11-17,apple_pay,159.17,CUST-9331,cancelled
8441,ORD-2024-008441,2024-08-16,apple_pay,678.16,CUST-8923,processing
8442,ORD-2024-008442,2024-04-13,paypal,763.55,CUST-9239,processing
8443,ORD-2024-008443,2024-05-31,paypal,1824.98,CUST-2908,pending
8444,ORD-2024-008444,2024-09-04,debit_card,1726.88,CUST-1004,pending
8445,ORD-2024-008445,2024-10-21,debit_card,374.5,CUST-3380,processing
8446,ORD-2024-008446,2024-11-07,credit_card,158.58,CUST-9612,refunded
8447,ORD-2024-008447,2024-05-21,apple_pay,1656.66,CUST-6398,processing
8448,ORD-2024-008448,2024-09-04,bank_transfer,96.6,CUST-5001,cancelled
8449,ORD-2024-008449,2024-07-12,paypal,323.57,CUST-3439,pending
8450,ORD-2024-008450,2024-01-13,paypal,159.22,CUST-8753,refunded
8451,ORD-2024-008451,2024-06-28,debit_card,92.09,CUST-9318,completed
8452,ORD-2024-008452,2024-03-12,paypal,1524.7,CUST-9559,completed
8453,ORD-2024-008453,2024-06-17,apple_pay,944.54,CUST-1892,pending
8454,ORD-2024-008454,2024-09-16,credit_card,1069.89,CUST-3914,refunded
8455,ORD-2024-008455,2024-07-08,bank_transfer,113.84,CUST-2153,cancelled
8456,ORD-2024-008456,2024-06-26,debit_card,1428.59,CUST-6677,refunded
8457,ORD-2024-008457,2024-11-28,debit_card,1761.94,CUST-9220,completed
8458,ORD-2024-008458,2024-06-29,apple_pay,1075.3,CUST-6077,completed
8459,ORD-2024-008459,2024-11-08,paypal,1356.35,CUST-3103,pending
8460,ORD-2024-008460,2024-10-28,debit_card,1037.55,CUST-2215,refunded
8461,ORD-2024-008461,2024-07-14,apple_pay,863.72,CUST-1428,refunded
8462,ORD-2024-008462,2024-02-08,paypal,1420.23,CUST-6032,refunded
8463,ORD-2024-008463,2024-10-26,debit_card,1527.11,CUST-4240,cancelled
8464,ORD-2024-008464,2024-11-14,paypal,1753.04,CUST-4741,cancelled
8465,ORD-2024-008465,2024-06-11,bank_transfer,678.34,CUST-7180,cancelled
8466,ORD-2024-008466,2024-03-10,apple_pay,1061.61,CUST-5118,pending
8467,ORD-2024-008467,2024-01-16,debit_card,276.41,CUST-2749,completed
8468,ORD-2024-008468,2024-01-09,apple_pay,635.71,CUST-3997,processing
8469,ORD-2024-008469,2024-11-05,debit_card,1373.82,CUST-5633,cancelled
8470,ORD-2024-008470,2024-02-18,apple_pay,337.63,CUST-2222,processing
8471,ORD-2024-008471,2024-03-22,credit_card,731.24,CUST-1029,processing
8472,ORD-2024-008472,2024-10-24,paypal,733.44,CUST-5878,completed
8473,ORD-2024-008473,2024-07-02,credit_card,491.77,CUST-2673,refunded
8474,ORD-2024-008474,2024-09-06,bank_transfer,639.67,CUST-3970,refunded
8475,ORD-2024-008475,2024-09-01,debit_card,1262.08,CUST-3673,pending
8476,ORD-2024-008476,2024-08-20,credit_card,1579.64,CUST-5019,pending
8477,ORD-2024-008477,2024-03-19,paypal,572.7,CUST-9812,processing
8478,ORD-2024-008478,2024-02-12,debit_card,619.04,CUST-7590,completed
8479,ORD-2024-008479,2024-02-08,credit_card,822.44,CUST-8642,pending
8480,ORD-2024-008480,2024-05-02,debit_card,782.2,CUST-1549,cancelled
8481,ORD-2024-008481,2024-10-13,bank_transfer,371.77,CUST-9401,refunded
